NoseX,NoseY,NoseConfidence,NeckX,NeckY,NeckConfidence,RShoulderX,RShoulderY,RShoulderConfidence,RElbowX,RElbowY,RElbowConfidence,RWristX,RWristY,RWristConfidence,LShoulderX,LShoulderY,LShoulderConfidence,LElbowX,LElbowY,LElbowConfidence,LWristX,LWristY,LWristConfidence,MidHipX,MidHipY,MidHipConfidence,RHipX,RHipY,RHipConfidence,RKneeX,RKneeY,RKneeConfidence,RAnkleX,RAnkleY,RAnkleConfidence,LHipX,LHipY,LHipConfidence,LKneeX,LKneeY,LKneeConfidence,LAnkleX,LAnkleY,LAnkleConfidence,REyeX,REyeY,REyeConfidence,LEyeX,LEyeY,LEyeConfidence,REarX,REarY,REarConfidence,LEarX,LEarY,LEarConfidence,LBigToeX,LBigToeY,LBigToeConfidence,LSmallToeX,LSmallToeY,LSmallToeConfidence,LHeelX,LHeelY,LHeelConfidence,RBigToeX,RBigToeY,RBigToeConfidence,RSmallToeX,RSmallToeY,RSmallToeConfidence,RHeelX,RHeelY,RHeelConfidence,BackgroundX,BackgroundY,BackgroundConfidence
488.3213,147.51425,0.83340967,494.22372,284.5734,0.8012297,386.4863,270.83716,0.66853976,337.49872,431.44003,0.80645984,276.72733,592.15533,0.6957212,601.9266,296.29758,0.6773726,617.62146,447.15417,0.8155271,633.2071,613.7215,0.75028867,449.16653,623.51526,0.3331239,368.76843,615.6641,0.29690966,0.0,0.0,0.0,0.0,0.0,0.0,529.4644,635.26666,0.30066225,0.0,0.0,0.0,0.0,0.0,0.0,472.6265,125.84873,0.793599,509.89722,125.915306,0.875048,447.15866,131.82079,0.9303409,551.0454,135.71597,0.8415426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515.7737,112.18818,0.83487195,478.48004,274.7029,0.8005627,368.77948,257.2105,0.6782713,317.84335,429.52786,0.81125677,261.09174,588.23895,0.7370492,586.31555,288.5215,0.69225013,601.9781,445.21896,0.77560866,621.61346,605.8964,0.7246657,445.25452,633.27905,0.35950178,364.92093,619.57806,0.32404098,0.0,0.0,0.0,0.0,0.0,0.0,523.6218,643.08044,0.31618595,0.0,0.0,0.0,0.0,0.0,0.0,492.29773,88.70816,0.899683,531.4624,98.40403,0.8545488,445.11426,114.162704,0.88366365,545.1559,116.07708,0.32163733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547.1316,112.15151,0.79948723,464.79065,268.88403,0.73338044,360.98135,243.43745,0.62600124,290.5387,415.80792,0.7751151,247.3811,598.041,0.6590862,570.6154,292.3852,0.6863352,578.4594,462.80615,0.68151915,601.86444,607.8,0.73993444,443.2647,623.5055,0.34873548,364.92514,621.5477,0.31731573,0.0,0.0,0.0,0.0,0.0,0.0,517.69025,627.4288,0.31342253,0.0,0.0,0.0,0.0,0.0,0.0,525.5677,86.781815,0.8947319,555.0097,98.40957,0.84168684,460.91766,100.46619,0.92775965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584.2407,131.71669,0.85654086,478.56223,272.83682,0.78051883,380.5856,243.48572,0.6459642,306.16003,417.84,0.5655389,272.81268,592.17194,0.59942937,578.4445,304.09116,0.69814587,584.3231,464.78406,0.7044653,605.84125,617.56805,0.770939,458.93176,623.48804,0.39165366,382.49896,621.56616,0.33511925,0.0,0.0,0.0,0.0,0.0,0.0,531.44696,621.5535,0.34392834,0.0,0.0,0.0,0.0,0.0,0.0,558.8673,102.39924,0.83354056,584.35254,112.131096,0.6217153,494.18857,108.22382,0.84756213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590.2259,145.48349,0.84116614,476.4913,272.79565,0.73569375,378.62137,243.44463,0.5912575,304.22128,417.78955,0.5892454,274.8435,598.0322,0.5731687,568.64355,302.1935,0.67635286,572.6557,462.87512,0.6975682,615.5943,602.00824,0.780707,455.04065,615.6761,0.40797722,382.49713,615.6572,0.3891704,0.0,0.0,0.0,0.0,0.0,0.0,527.4846,617.6382,0.3720496,0.0,0.0,0.0,0.0,0.0,0.0,574.5229,116.132515,0.87172425,588.3065,119.998276,0.12556598,509.9188,106.31312,0.84227145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604.012,149.36533,0.78270644,472.6758,229.76462,0.5870169,415.88403,219.91641,0.5633821,337.40836,413.881,0.75060797,366.9094,598.00134,0.674556,529.4382,245.43956,0.5125242,0.0,0.0,0.0,0.0,0.0,0.0,476.5576,601.9459,0.19411877,431.5288,609.79315,0.16654968,0.0,0.0,0.0,0.0,0.0,0.0,515.7363,592.16486,0.20369,0.0,0.0,0.0,0.0,0.0,0.0,596.04987,131.68341,0.7754278,605.9436,131.84381,0.09770855,543.1601,118.0919,0.85239446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617.61414,178.68346,0.81751406,478.48798,229.69157,0.57591397,431.46442,214.02908,0.55684996,353.07773,392.32004,0.6687904,382.51248,590.1967,0.7046271,529.4484,247.3839,0.40973145,0.0,0.0,0.0,0.0,0.0,0.0,468.74286,603.92487,0.1928204,421.7131,605.8733,0.176305,0.0,0.0,0.0,0.0,0.0,0.0,513.7901,599.9993,0.1904667,0.0,0.0,0.0,0.0,0.0,0.0,607.82715,151.36484,0.8317264,621.54614,163.0507,0.10485039,566.64685,129.78773,0.7980669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572.6168,168.9817,0.8159284,474.56143,257.09613,0.59067285,388.42807,221.88885,0.524576,268.91885,337.52316,0.76647246,413.8926,221.85611,0.6710549,541.19055,286.54752,0.45926213,541.2503,476.57828,0.26659223,594.1277,584.2892,0.5364212,455.03537,613.71686,0.23022316,396.25137,615.6618,0.18488404,0.0,0.0,0.0,0.0,0.0,0.0,511.82278,617.60333,0.20352866,0.0,0.0,0.0,0.0,0.0,0.0,558.8481,141.57425,0.8377901,588.1584,149.48688,0.8308326,496.14133,117.991035,0.89480704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488.35724,135.7545,0.820173,474.57095,270.84384,0.72519267,382.57587,255.14316,0.6013361,335.56082,145.4957,0.79130346,425.61987,53.39812,0.7045174,558.89746,288.54422,0.6866039,576.47327,447.18958,0.7429036,621.5101,584.3529,0.7978597,464.85358,601.9306,0.37676176,396.1965,596.0741,0.31055224,0.0,0.0,0.0,0.0,0.0,0.0,535.3393,601.9761,0.3430375,0.0,0.0,0.0,0.0,0.0,0.0,460.79236,118.01919,0.903946,498.11234,112.14717,0.8340754,419.7582,133.77412,0.8618157,523.557,116.06985,0.6851272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464.84503,118.125465,0.8623867,470.66074,266.91656,0.6920733,366.864,243.45435,0.58508015,233.65657,129.77689,0.7313203,370.80566,47.479836,0.7669394,570.6665,290.39737,0.69837093,588.2271,445.24854,0.7781162,617.67535,590.2331,0.78156894,458.946,613.6951,0.33422205,384.5372,605.88727,0.26203936,0.0,0.0,0.0,0.0,0.0,0.0,525.5924,613.71436,0.30134952,0.0,0.0,0.0,0.0,0.0,0.0,437.3803,104.342316,0.85973406,478.51736,92.5872,0.87039185,409.98093,133.78778,0.84586644,507.92593,112.1373,0.822987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
